"datum_I","datum_II","sex","alter_I","sex_II","alter_II","note_all","not_m","note_d","note_p","note_c","an_1","an_2","an_3","an_4","an_5","an_6","an_7","lm_1","lm_2","lm_3","lm_4","lm_5","lm_6","lm_7","kom_al1","kom_al2","kom_al3","kom_al4","kom_c1","kom_c2","kom_c3","kom_c4","kom_d1","kom_d2","kom_d3","kom_d4","kom_m1","kom_m2","kom_m3","kom_m4","kom_p1","kom_p2","kom_p3","kom_p4","in_al1","in_al2","in_al3","in_c1","in_c2","in_c3","in_d1","in_d2","in_d3","in_m1","in_m2","in_m3","in_p1","in_p2","in_p3","nfc_01","nfc_02","nfc_03","nfc_05","nfc_13","nfc_14","nfc_04g","nfc_06g","nfc_07g","nfc_08g","nfc_09g","nfc_10g","nfc_11g","nfc_12g","nfc_15g","nfc_16g","item_sk","fsk_al","fsk_m","fsk_d","fsk_p","fsk_c","in_al","in_m","in_d","in_p","in_c","hae","fvm","ska_nfc","item_sk_2","kom_al1_2","kom_al2_2","kom_al3_2","kom_al4_2","kom_m1_2","kom_m2_2","kom_m3_2","kom_m4_2","kom_d1_2","kom_d2_2","kom_d3_2","kom_d4_2","kom_p1_2","kom_p2_2","kom_p3_2","kom_p4_2","kom_c1_2","kom_c2_2","kom_c3_2","kom_c4_2","in_al1_2","in_al2_2","in_al3_2","in_m1_2","in_m2_2","in_m3_2","in_d1_2","in_d2_2","in_d3_2","in_p1_2","in_p2_2","in_p3_2","in_c1_2","in_c2_2","in_c3_2","lm_1_2","lm_2_2","lm_3_2","lm_4_2","lm_5_2","lm_6_2","lm_7_2","an_1_2","an_2_2","an_3_2","an_4_2","an_5_2","an_6_2","an_7_2","nfc_01_2","nfc_02_2","nfc_03_2","nfc_05_2","nfc_13_2","nfc_14_2","nfc_04g_2","nfc_06g_2","nfc_07g_2","nfc_08g_2","nfc_09g_2","nfc_10g_2","nfc_11g_2","nfc_12g_2","nfc_15g_2","nfc_16g_2","note_all_2","not_m_2","note_d_2","note_p_2","note_c_2","fsk_al_2","fsk_m_2","fsk_d_2","fsk_p_2","fsk_c_2","hae_2","fvm_2","ska_nfc_2","in_al_2","in_m_2","in_d_2","in_p_2","in_c_2"
2008-03-12,2009-03-20,1,17,1,18,2.6,3,3,2,1,2,3,4,4,4,4,4,3,3,4,4,3,1,3,3,4,3,3,5,5,5,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,4,5,5,5,3,3,3,4,4,4,4,4,3,1,1,1,2,2,7,6,6,6,6,7,6,1,6,6,4,1,3.25,3,3.25,3.25,4.75,3.33333333333333,4,3,3.66666666666667,5,3,3.57142857142857,4.25,3,3,4,4,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,4,3,3,4,3,4,3,4,3,3,3,4,4,4,5,5,5,3,3,3,3,3,2,3,1,1,2,1,1,1,2,4,4,4,4,5,5,4,2,4,4,3,7,5,4,6,6,2.8,2,3,2,3,3.5,3.25,3,3.25,3.75,2.85714285714286,1.28571428571429,4.4375,3.33333333333333,3.66666666666667,3,4,5
2008-03-12,2009-03-20,1,17,1,18,3.7,5,4,4,4,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,4,2,4,3,4,4,4,4,5,1,2,1,1,1,1,1,1,3,3,3,3,3,3,5,5,5,1,1,1,1,1,1,3,4,4,4,5,4,4,2,3,3,5,3,4,4,3,3,2,3.25,1.25,4.25,1,3.25,3,1,5,1,3,2.85714285714286,2.71428571428571,3.625,3,3,3,3,3,1,2,2,3,4,5,4,4,1,2,2,2,3,3,2,3,3,3,3,1,1,2,5,4,4,1,1,1,2,2,3,2,2,2,3,2,2,3,2,3,2,2,2,2,2,4,4,4,4,3,3,4,3,4,4,5,4,4,4,3,3,NA,5,3,4,4,3,2,4.25,1.75,2.75,2.28571428571429,2.14285714285714,3.75,3,1.33333333333333,4.33333333333333,1,2.33333333333333
2008-03-12,2009-03-20,1,17,1,18,2.9,3,4,3,NA,2,3,3,3,2,3,2,2,2,3,3,2,3,3,4,3,4,3,2,2,2,2,5,4,5,4,3,3,3,3,3,2,3,3,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,3.5,3,4.5,2.75,2,1.33333333333333,1.33333333333333,1,1.33333333333333,1.33333333333333,2.57142857142857,2.57142857142857,4,1,4,3,4,3,4,3,3,3,4,3,4,3,2,2,2,2,1,1,1,1,2,2,3,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,3,2,3,3,2,3,3,3,3,2,3,4,2,2,3,4,4,5,4,4,4,6,4,4,4,5,6,2.7,2,3,4,2,3.5,3.25,3.5,2,1,2.42857142857143,2.71428571428571,4.0625,2.33333333333333,2,1.66666666666667,1.66666666666667,1
2008-03-12,2009-03-20,1,17,1,18,3.3,2,4,3,4,2,2,3,2,2,2,2,2,2,3,3,3,2,3,3,3,4,4,2,2,1,1,3,3,3,3,4,3,4,4,2,2,1,1,3,3,4,1,1,1,2,3,3,3,3,3,1,1,1,4,3,3,5,3,2,6,4,4,4,6,3,2,4,7,7,3,3.5,3.75,3,1.5,1.5,3.33333333333333,3,2.66666666666667,1,1,2.57142857142857,2.14285714285714,4.1875,3,3,4,3,4,3,3,3,3,3,4,3,4,1,1,1,1,1,1,1,1,3,4,4,3,3,3,3,3,3,1,1,1,1,1,1,3,2,3,2,2,2,3,3,2,3,2,2,2,3,4,2,1,5,2,1,7,4,3,4,2,4,2,4,6,6,3,3,3,3,4,3.5,3,3.5,1,1,2.42857142857143,2.42857142857143,3.5625,3.66666666666667,3,3,1,1
2008-03-12,2009-03-20,1,17,1,18,2.3,2,2,3,2,2,1,2,1,1,1,1,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2,4,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,4,4,4,4,4,4,3,3,3,5,5,5,5,4,4,7,6,6,4,7,6,6,6,6,6,4,4,4,4.25,3,2,3,4,4,3,2,3,1.28571428571429,5.5,3,4,4,4,4,4,4,4,4,5,4,5,4,3,3,3,3,2,2,2,2,4,4,4,4,4,4,5,5,5,3,3,3,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,5,4,3,4,3,3,6,6,5,5,6,6,6,4,6,6,2.6,3,2.75,3,NA,4,4,4.5,3,2,3,1,4.875,4,4,5,3,1
2008-03-12,2009-03-20,1,17,1,18,3.4,4,4,4,4,2,2,2,1,1,1,1,3,2,2,3,2,2,2,2,3,3,2,2,2,2,2,3,3,4,4,1,2,2,1,2,2,2,2,3,3,3,2,3,3,4,3,4,1,2,3,2,3,3,4,3,3,3,3,3,5,5,5,5,4,5,4,5,5,5,1,2.5,1.5,3.5,2,2,3,2,3.66666666666667,2.66666666666667,2.66666666666667,2.28571428571429,1.42857142857143,4.1875,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,4,4,4,2,2,2,4,4,4,1,1,1,1,1,1,3,3,2,3,2,2,3,2,1,2,1,1,2,2,5,5,2,2,3,2,6,3,6,2,3,6,6,6,6,6,2.8,4,2.75,4,4,3,1,3,1,1,2.57142857142857,1.57142857142857,4.3125,4,2,4,1,1
2008-03-12,2009-03-20,1,17,1,18,3,4,4,NA,NA,2,3,2,1,2,1,2,3,2,2,4,3,2,3,3,4,3,3,2,2,1,2,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,1,2,2,2,3,3,3,3,3,2,2,2,4,4,4,6,4,5,4,3,3,5,6,6,6,3,5,5,3,3.25,3,3,2.25,1.75,3,3,2.66666666666667,2,1.66666666666667,2.71428571428571,1.85714285714286,4.5625,3,3,3,3,3,3,2,3,3,3,4,4,4,2,3,2,3,2,2,1,2,2,2,3,3,2,2,3,3,3,1,2,2,1,1,1,2,2,3,3,1,1,3,2,2,2,1,2,2,2,2,4,3,6,2,5,3,4,5,3,6,4,6,6,6,5,3,NA,NA,NA,NA,3,2.75,3.75,2.5,1.75,2.14285714285714,1.85714285714286,4.375,2.33333333333333,2.33333333333333,3,1.66666666666667,1
2008-03-12,2009-03-20,1,17,1,18,2.6,3,2,3,3,2,1,1,1,2,1,2,3,3,3,3,2,2,3,3,4,4,3,3,3,3,3,4,4,4,4,3,3,3,2,1,1,1,1,2,2,2,3,3,3,3,3,3,2,2,2,1,1,1,3,3,3,3,3,3,5,4,4,3,5,4,4,5,4,2,2,3.5,2.75,4,1,3,2,2,3,1,3,2.71428571428571,1.42857142857143,3.625,3,3,3,3,3,2,2,2,2,5,5,4,4,2,2,2,2,2,2,2,2,3,2,3,1,2,2,4,4,4,1,1,1,3,2,3,2,2,3,3,2,1,2,1,1,1,1,1,1,1,3,3,4,4,2,2,4,4,4,2,5,4,6,5,3,3,2.8,3,2,3,3,3,2,4.5,2,2,2.14285714285714,1,3.625,2.66666666666667,1.66666666666667,4,1,2.66666666666667
2008-03-12,2009-03-20,1,17,1,18,3,3,2,4,4,2,2,2,3,2,1,2,2,2,3,3,2,2,2,4,4,3,3,1,1,2,1,5,4,4,4,2,1,2,2,2,2,2,2,3,3,3,1,1,2,5,4,4,2,1,2,1,1,3,3,5,2,3,2,4,4,3,5,4,4,4,5,6,4,2,3,3.5,1.75,4.25,2,1.25,3,1.66666666666667,4.33333333333333,1.66666666666667,1.33333333333333,2.28571428571429,2,3.75,3,4,3,3,3,3,2,3,2,5,5,5,4,1,2,1,1,1,2,1,1,2,2,3,2,2,1,4,4,3,1,1,3,1,1,2,2,1,3,2,2,1,3,3,2,2,3,2,1,2,3,4,3,4,3,2,3,3,4,2,5,4,4,6,4,5,3,3,2,4,3.25,3.25,2.5,4.75,1.25,1.25,2,2.14285714285714,3.6875,2.33333333333333,1.66666666666667,3.66666666666667,1.66666666666667,1.33333333333333
2008-03-12,2009-03-20,1,17,1,18,2.5,3,2,2,2,2,1,1,1,1,1,1,3,2,3,3,2,3,3,4,3,4,3,4,3,4,3,5,4,4,4,4,3,3,2,4,4,4,3,3,4,4,4,4,5,5,5,5,3,3,4,4,4,5,7,4,4,4,4,3,5,3,5,4,6,5,5,5,6,6,3,3.5,3,4.25,3.75,3.5,3.66666666666667,3.33333333333333,5,4.33333333333333,4.33333333333333,2.71428571428571,1.14285714285714,4.75,3,4,4,3,3,3,3,3,3,5,4,4,4,4,4,3,3,4,4,3,3,3,4,3,3,3,3,4,4,3,4,4,3,3,4,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,6,4,4,4,5,3,6,4,4,4,7,6,5,7,7,7,2.6,3,2,2,2,3.5,3,4.25,3.5,3.5,2.28571428571429,1,5.1875,3.33333333333333,3,3.66666666666667,3.66666666666667,3.33333333333333
2008-03-12,2009-03-20,1,17,1,18,2,1,2,1,2,2,1,2,1,2,2,3,3,4,4,4,4,4,3,4,4,4,4,5,5,5,5,4,5,4,4,4,3,4,3,2,1,2,1,4,4,4,5,5,5,3,3,3,5,4,5,1,1,1,6,3,4,5,3,3,4,3,5,4,5,5,4,4,6,3,3,4,3.5,4.25,1.5,5,4,4.66666666666667,3,1,5,3.71428571428571,1.85714285714286,4.1875,3,4,4,4,3.90725297067943,4,4,4,3.82688691612616,4,4,4,3.93041704924847,2,3,2,2.38870298943009,4,4,4,3.84554026610506,4,4,3.9289511750283,5,5,4.68437460879939,4,2,2.7448342339647,2,2,2.34678802425071,2,2,2.23556582746185,3,3,3,3,3,3,3,1,1,1,1,1,1,1,6,5,5,6,4,4,6,4,5,5,5,5,4,6,6,6,2,2.25,2.25,1,2,3.97681324266986,3.95672172903154,3.98260426231212,2.34717574735752,3.96138506652626,3,1,5.125,3.97631705834277,4.89479153626646,2.9149447446549,2.11559600808357,2.07852194248728
2008-03-12,2009-03-20,1,17,1,18,2.3,2,2,3,3,2,1,2,2,3,2,3,2,2,3,3,1,2,2,4,4,4,4,2,2,2,2,5,5,5,5,3,3,4,3,3,2,2,2,3,4,4,2,1,1,4,3,4,3,2,3,2,1,1,3,4,3,2,2,2,4,3,4,2,7,6,4,5,4,3,4,4,3.25,5,2.25,2,3.66666666666667,2.66666666666667,3.66666666666667,1.33333333333333,1.33333333333333,2.14285714285714,2.14285714285714,3.625,4,4,4,4,4,3,3,4,2,5,5,5,4,2,1,2,1,1,1,1,1,4,4,3,3,2,2,5,4,4,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,3,1,3,1,2,3,2,2,4,1,1,6,2,3,2,6,4,6,4,4,3,2.45,3,2,3,3,4,3,4.75,1.5,1,1.57142857142857,1.85714285714286,3.3125,3.66666666666667,2.33333333333333,4.33333333333333,1,1
2008-03-12,2009-03-20,2,17,2,18,2.6,2,3,2,2,2,4,2,2,2,2,3,3,4,2,3,1,2,3,4,4,4,5,2,2,3,3,3,4,4,3,4,3,4,4,3,3,3,3,4,3,3,3,3,3,4,4,3,4,3,4,3,3,3,4.79005506739971,4,4,4,7,4,4,3,2,5,7,2,3,1,5,1,4,4.25,3.75,3.5,3,2.5,3.33333333333333,3.66666666666667,3.66666666666667,3,3,2.57142857142857,2.42857142857143,3.79937844171248,3,3,4,4,4,3,3,4,4,4,4,4,4,3,3,3,2,2,2,2,1,4,4,3,5,4,5,4,4,4,3,2,3,1,2,2,3,2,2,3,2,2,3,2,3,2,2,1,1,4,4,5,4,4,1,4,5,4,6,4,6,7,4,6,5,5,2.6,2.75,2.75,3.75,2,3.75,3.5,4,2.75,1.75,2.42857142857143,2.14285714285714,4.625,3.66666666666667,4.66666666666667,4,2.66666666666667,1.66666666666667
2008-03-12,2009-03-20,2,17,2,18,2.7,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,1,2,2,3,3,3,4,4,4,4,4,3,2,3,3,2,2,3,2,2,1,3,3,4,4,3,4,2,2,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3.25,2.75,1.75,2.33333333333333,3.66666666666667,3.33333333333333,2.33333333333333,1.66666666666667,2,2,4.0625,3,3,3,3,3,4,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,2,2,2,4,4,4,3,3,3,2,2,2,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,6,6,5,4,4,3,6,5,6,5,5,6,4,5,5,5,2.7,2.25,2.75,3,3,3,4,3,2,1,3,1,5,2,4,3,2,1
2008-03-12,2009-03-20,2,17,2,18,3,4,3,3,2,2,2,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,3,4,3,3,4,2,3,2,2,1,1,1,2,2,2.59263378015667,4,3,3.37402405187648,3,2,2.4981487760072,2,2,2.18681102763076,1,1,1.36477784349507,2,4,3,4,2,2,5,5,4,2,4,4,3,3,4,4,4,3,2.75,3.25,1.25,4,2.19754459338556,2.06227034254358,2.49938292533573,1.12159261449836,3.45800801729216,2.85714285714286,2.28571428571429,3.4375,4,4,4,3,3,2,2,2,2,5,4,4,4,2,2,3,2,4,3,4,4,3,4,3,1,2,2,4,4,4,1,2,2,4,4,4,3,3,3,3,2,2,3,1,1,1,2,2,1,1,5,5,5,3,3,3,5,6,5,3,6,3,3,5,5,5,3.6,4,3,4,4,3.5,2,4.25,2.25,3.75,2.71428571428571,1.28571428571429,4.375,3.33333333333333,1.66666666666667,4,1.66666666666667,4
2008-03-12,2009-03-20,2,17,2,18,2.6,3,4,3,2,2,1,2,1,2,2,2,2,3,4,4,3,2,2,4,4,4,4,4,3,4,4,3,3,3,3,4,4,4,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,5,4,4,5,3,4,1,4,2,2,4,4,4.25,3,3,3.75,3,3,3,3,3.33333333333333,2.85714285714286,1.71428571428571,3.5,4,4,3,3,3,4,4,3,4,2,4,3,3,2,2,3,3,4,3,4,3,3,3,4,3,3,3,2,3,1,3,3,3,4,4,5,2,2,4,3,2,2,2,3,3,2,3,3,2,3,4,3,4,3,3,4,4,5,4,5,4,5,3,4,3,4,2.9,4,3,3,3,3.25,3.75,3,2.5,3.5,2.42857142857143,2.71428571428571,3.875,3.33333333333333,3,2,3,4.33333333333333
2008-03-12,2009-03-20,2,17,2,18,2.4,2,3,1,2,2,1,2,1,2,2,2,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,1,2,2,2,4,4,4,4,4,4,4,4,3,4,3,4,4,4,2,2,2,4,4,4,4,5,4,5,3,5,4,5,4,4,6,6,4,7,5,5,2,6,7,3,3.5,4,1.75,4,3.75,3.33333333333333,4,2,4.33333333333333,4,3,1.71428571428571,4.875,3,3,4,3,3,4,4,4,4,2,3,3,2,4,4,4,4,3,3,3,3,4,4,4,4,4,4,2,2,2,4,4,4,3,3,2,3,3,2,3,2,3,3,2,2,2,1,2,2,2,4,4,5,5,2,5,5,6,6,6,6,6,5,7,7,7,2.5,2,3.25,2.75,3,3.25,4,2.5,4,3,2.71428571428571,1.85714285714286,5.375,4,4,2,4,2.66666666666667
2008-03-12,2009-03-20,2,18,2,19,2.9,3,3,2,3,2,2,2,2,2,2,1,3,4,2,2,3,3,4,4,4,3,3,4,4,4,3,4,4,4,3,5,4,5,4,3,4,2,2,2,2,3,3,3,4,3,3,2,4,4,4,4,4,4,4,3,5,4,4,5,4,3,2,5,4,5,3,3,4,5,4,3.5,4.5,3.75,2.75,3.75,2.33333333333333,4,2.66666666666667,4,3.33333333333333,3,1.85714285714286,3.9375,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,4,4,3,4,3,3,4,4,3,4,3,4,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,4,3,3,6,2,2,3,5,2,2,4,4,3,5,5,5,3.2,3,4,3,3,3.5,4,4,2.75,3,2.71428571428571,2,3.625,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3
2008-03-12,2009-03-20,2,18,2,19,1.6,4,2,3,2,2,2,2,3,3,3,2,2,3,3,2,2,3,2,4,4,4,4,3,3,3,3,3,3,4,4,2,3,2,2,3,3,3,2,3,2,2,3,3,3,3,4,4,2,1,2,3,3,4,5,4,5,4,4,3,3,4,5,4,5,4,3,4,4,5,3,4,2.25,3.5,2.75,3,2.33333333333333,1.66666666666667,3.66666666666667,3.33333333333333,3,2.42857142857143,2.42857142857143,4.125,3,4,4,4,4,2,3,2,2,3,4,3,3,3,4,3,3,2,3,2,2,4,4,3,1,2,1,2,2,1,2,3,3,1,2,1,3,3,3,3,3,2,2,1,1,1,1,1,1,2,4,5,4,4,5,5,6,3,5,4,6,6,4,6,6,6,1.8,4,2,2,2.75,4,2.25,3.25,3.25,2.25,2.71428571428571,1.14285714285714,4.9375,3.66666666666667,1.33333333333333,1.66666666666667,2.66666666666667,1.33333333333333
2008-03-12,2009-03-20,1,19,1,18,2.9,3,3,3,3,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,4,4,4,4,4,4,4,4,5,5,5,4,3,4,4,1,1,1,1,4,3,4,5,4,5,5,4,4,5,4,4,1,1,1,3,2,2,5,2,3,6,2,3,6,6,3,2,5,5,4,3,3.75,3.75,4.75,1,4,3.66666666666667,4.33333333333333,4.33333333333333,1,4.66666666666667,2.42857142857143,2,3.6875,3,4,4,4,4,3,3,2,2,4,4,4,4,2,2,1,1,3,4,4,3,4,4,3,2,3,2,5,5,4,1,1,1,4,4,3,2,1,1,3,2,1,2,2,3,3,2,2,2,3,3,4,3,3,3,3,5,5,3,6,4,4,5,5,4,4,3.4,4.25,3,NA,3.25,4,2.5,4,1.5,3.5,1.71428571428571,2.42857142857143,4,3.66666666666667,2.33333333333333,4.66666666666667,1,3.66666666666667
2008-03-12,2009-03-20,1,16,1,17,3,3,3,NA,NA,3,3,3,2,2,2,2,3,3,3,3,3,2,3,3,4,4,3,2,2,2,2,3,3,3,3,4,3,3,3,2,2,2,2,3,3,4,1,1,2,3,3,3,3,3,3,2,2,3,5,6,5,4,4,4,4,5,4,4,2,4,4,4,5,5,3,3.5,3.25,3,2,2,3.33333333333333,3,3,2.33333333333333,1.33333333333333,2.85714285714286,2.42857142857143,4.3125,3,3,4,4,4,3,3,4,3,3,3,4,3,2,2,2,2,2,2,2,2,4,3,5,2,2,3,3,2,3,2,1,2,2,1,2,3,3,3,3,2,2,3,2,3,2,2,1,1,1,5,6,5,6,4,4,4,4,4,4,4,4,4,4,5,5,3.2,5,4,NA,NA,3.75,3.25,3.25,2,2,2.71428571428571,1.71428571428571,4.5,4,2.33333333333333,2.66666666666667,1.66666666666667,1.66666666666667
2008-03-12,2009-03-20,1,16,1,17,2.7,3,3,3,4,3,2,2,2,2,2,4,2,2,2,3,1,1,2,3,3,3,3,2,1,2,1,3,2,3,3,2,1,2,2,2,2,2,2,4,2,3,1,1,1,3,3,3,1,1,2,2,2,2,5,5,4,3,3,3,5,5,4,4,4,4,5,5,5,4,3,3,1.75,2.75,2,1.5,3,1.33333333333333,3,2,1,1.85714285714286,2.42857142857143,4.25,2,3,3,3,3,2,2,2,2,4,4,4,4,3,2,2,2,1,1,1,1,2,2,3,2,2,1,4,4,3,2,2,2,1,1,1,1,1,2,2,2,1,3,2,2,2,1,2,1,2,3,5,3,6,3,3,4,3,5,4,5,4,3,5,4,4,3,4,3,3,4,3,2,4,2.25,1,1.71428571428571,1.71428571428571,4,2.33333333333333,1.66666666666667,3.66666666666667,2,1
2008-03-12,2009-03-20,1,16,1,17,1.9,1,3,1,2,3,3,2,1,2,1,2,4,4,3,3,2,3,2,3,3,4,4,4,4,4,3,2,3,2,3,4,5,4,4,4,4,3,3,3,2,2,5,4,4,2,2,3,4,4,4,3,2,2,6,5,6,7,5,4,6,6,7,5,6,4,3,5,7,6,1,3.5,4.25,2.5,3.5,3.75,2.33333333333333,4,2.33333333333333,2.33333333333333,4.33333333333333,3,2,5.5,2,4,3,3,4,4,4,4,4,3,3,4,3,3,3,2,3,5,4,5,4,3,2,2,5,4,3,4,2,2,2,2,2,5,5,4,3,4,3,4,3,3,3,2,3,1,1,1,2,2,6,6,5,6,4,5,6,6,6,5,7,6,7,6,6,7,1.7,1.25,2,1.75,1.75,3.5,4,3.25,2.75,4.5,3.28571428571429,1.71428571428571,5.875,2.33333333333333,4,2.66666666666667,2,4.66666666666667
2008-03-12,2009-03-20,1,16,1,17,2.5,4,3,6,3,3,4,3,2,1,2,3,1,2,3,4,3,2,1,4,3,4,3,1,1,1,1,4,4,4,4,1,1,1,1,2,2,2,2,4,3,3,4,5,5,5,5,4,1,1,1,4,4,4,6,1,1,2,2,4,2,2,5,7,4,7,4,7,2,1,2,3.5,1,4,2,1,3.33333333333333,1,4.66666666666667,4,4.66666666666667,2.28571428571429,2.57142857142857,3.5625,4,4,4,4,3,1,1,1,1,4,4,3,4,1,1,1,1,3,3,2,3,5,4,5,1,1,1,5,5,4,1,2,1,2,3,1,2,2,2,3,1,1,3,1,1,1,1,1,1,1,4,4,5,5,4,1,6,5,5,3,6,4,6,6,4,6,3,5,2.75,4.25,2.75,3.75,1,3.75,1,2.75,2,1,4.625,4.66666666666667,1,4.66666666666667,1.33333333333333,2
2008-03-12,2009-03-20,1,16,1,18,1.9,2,1,2,4,3,4,2,4,3,3,2,3,4,3,4,3,4,4,3,3,3,2,1,1,1,1,4,4,4,3,2,3,2,2,3,3,2,2,3,2,3,1,1,1,5,5,4,2,2,2,3,2,3,5,5,4,5,5,3,2,4,5,4,6,4,2,6,6,2,2,2.75,2.25,3.75,2.5,1,2.66666666666667,2,4.66666666666667,2.66666666666667,1,3.57142857142857,3,4.25,2,4,4,3,3,3,3,3,4,4,3,4,3,2,2,2,2,1,1,1,1,1,2,2,4,4,4,3,5,4,3,2,2,1,1,1,2,2,2,4,2,2,4,2,4,3,2,1,2,2,5,4,5,4,6,4,5,4,4,4,5,4,3,2,3,4,2,2,2,2,4,3.5,3.25,3.5,2,1,2.57142857142857,2.28571428571429,4.125,1.66666666666667,4,4,2.33333333333333,1
2008-03-12,2009-03-20,1,17,1,18,2.6,2,2,3,3,3,2,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3.01172835309999,3,2,2,1.97503361015375,2,4,4,3.9285898960113,4,4,4,3.6564999370915,3,2,3,2.14817623491015,2,2,2,2,1,1,1,4,3,3,3,3,3,1,1,2,4,4,4,5,3,3,4,4,4,4,2,2,2,3,6,6,3,3.002932088275,3.66412498427287,3.98214747400283,2.28704405872754,1.99375840253844,2,3,3.33333333333333,1.33333333333333,1,2.71428571428571,2.57142857142857,3.75,3,4,4,4,4,4,5,4,4,4,4,4,4,3,3,3,3,2,2,2,2,3,3,3,4,4,3,3,3,3,2,2,2,1,1,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,4,5,3,6,3,4,5,4,4,4,4,4,3,4,6,6,NA,2,3,3,3,4,4.25,4,3,2,2.42857142857143,2,4.3125,3,3.66666666666667,3,2,1.33333333333333
2008-03-12,2009-03-20,1,17,1,18,2.9,5,3,4,4,3,3,2,2,3,2,2,4,3,4,4,3,3,4,3,4,3,3,3,2,2,2,4,5,4,4,1,1,1,2,3,3,3,3,3,3,4,2,3,3,5,5,4,2,1,1,3,3,3,4,3,3,4,4,4,4,4,4,4,5,4,3,4,3,3,3,3.25,1.25,4.25,3,2.25,3.33333333333333,1.33333333333333,4.66666666666667,3,2.66666666666667,3.57142857142857,2.42857142857143,3.75,3,3,4,3,4,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,1,1,1,4,4,4,1,1,1,1,1,1,3,3,4,3,3,3,3,2,1,1,1,2,2,1,5,4,4,4,4,4,6,6,4,5.32769853903033,6,7,6,6,7,7,2.9,4,2,3,4,3.5,1,4,1,1,3.14285714285714,1.42857142857143,5.3329811586894,4,1,4,1,1
2008-03-12,2009-03-20,1,17,1,18,3.3,2,4,3,4,3,2,3,2,3,2,3,2,2,3,3,2,2,3,3,3,3,3,4,1,1,1.5440344307389,2,4,4,3,3,3,3,3,3,3,3,3,2,2,2,1,1,2,4,3,4,2,2,3,3,3,3,3,4,3,3,4,3,4,5,4,5,4,5,4,4,4,5,4,3,3,3.25,3,1.88600860768472,2,2.33333333333333,3.66666666666667,3,1.33333333333333,2.42857142857143,2.57142857142857,4,2,4,3,3,3,3,2,3,4,2,4,3,3,3,2,4,2,1,1,1,2,3,3,4,4,2,4,3,3,3,3,3,2,1,3,1,3,2,3,3,2,3,4,3,2,2,2,3,2,2,5,5,4,4,4,5,5,4,3,4,5,4,3,3,4,3,3,NA,NA,NA,NA,3.25,3,3,2.75,1.25,2.85714285714286,2.28571428571429,4.0625,3.33333333333333,3.33333333333333,3,2.66666666666667,1.66666666666667
2008-03-12,2009-03-20,1,17,1,18,3.6,3,3,NA,4,3,3,4,3,3,3,3,2,2,3,3,2,2,3,3,4,3,3,3,3,3,2,4,4,4,4,4,4,4,4,2,2,2,2,4,3,4,4,3,3,3,3,3,4,4,4,2,1,1,4,3,3,3,2,2,3,4,3,3,5,4,4,5,5,5,3,3.25,4,4,2,2.75,3.66666666666667,4,3,1.33333333333333,3.33333333333333,2.42857142857143,3.14285714285714,3.625,2,3,3,3,3,4,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,3,1,1,2,2,2,2,2,2,1,1,3,2,2,3,1,1,4,3,4,7,5,5,4,5,4,4,NA,2.25,2.75,3,3,3,3.75,4,1,1,1.85714285714286,1.71428571428571,3.5625,3.33333333333333,3,3,1,1.33333333333333
